0
0
0
0
0
0
0
0.1
8.2
15.2
20.4
23.6
24.2
22.3
18
11.8
4.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
14.9
20.1
23.2
23.9
21.9
17.7
11.5
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7.7
14.6
19.8
22.9
23.5
21.6
17.4
11.3
3.7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7.4
14.3
19.5
22.6
23.2
21.3
17.1
11
3.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7.1
14
19.2
22.3
22.9
21
16.8
10.7
3.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.9
13.7
18.9
22
22.6
20.7
16.5
10.5
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.6
13.4
18.6
21.7
22.3
20.4
16.3
10.2
2.7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.3
13.2
18.3
21.4
22
20.2
16
10
2.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.1
12.9
18
21.1
21.7
19.9
15.7
9.7
2.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.8
12.6
17.8
20.8
21.4
19.6
15.5
9.5
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.6
12.4
17.5
20.5
21.2
19.3
15.2
9.2
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.3
12.1
17.2
20.2
20.9
19.1
15
9
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.1
11.8
16.9
20
20.6
18.8
14.7
8.8
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.8
11.6
16.7
19.7
20.4
18.6
14.5
8.6
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.6
11.3
16.4
19.4
20.1
18.3
14.3
8.4
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.3
11.1
16.1
19.2
19.8
18.1
14.1
8.2
0.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.1
10.8
15.9
18.9
19.6
17.8
13.8
8
0.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.8
10.6
15.6
18.7
19.4
17.6
13.6
7.8
0.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.6
10.3
15.4
18.4
19.1
17.4
13.4
7.6
0.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.4
10.1
15.2
18.2
18.9
17.2
13.2
7.4
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.1
9.8
14.9
18
18.7
17
13
7.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.9
9.6
14.7
17.7
18.4
16.8
12.9
7.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.7
9.4
14.5
17.5
18.2
16.6
12.7
6.9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.5
9.2
14.2
17.3
18
16.4
12.5
6.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.3
9
14
17.1
17.8
16.2
12.3
6.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.1
8.8
13.8
16.9
17.6
16
12.2
6.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.9
8.5
13.6
16.7
17.4
15.8
12
6.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.7
8.3
13.4
16.5
17.3
15.7
11.9
6.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.5
8.2
13.2
16.3
17.1
15.5
11.7
6.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.3
8
13
16.1
16.9
15.4
11.6
6
0
0
0
0
0
0
0
0
